text,retweetCount,replyCount,likeCount,quoteCount,viewCount,timestamp,bookmarkCount,quote,text_length
"RT @elektrotimmy: While other car manufacturers struggle with updates, Tesla continuously improves its fleet and features. With its latest…",1139,0,0,0,5,2023-04-29 16:13:08+00:00,0,,139
RT @SpaceX: Watch Falcon 9 launch 56 Starlink satellites to orbit → https://t.co/SpsRVRsvz1 https://t.co/P40m7A8Kmc,2123,0,0,0,12,2023-05-04 07:25:57+00:00,0,,115
RT @SpaceX: Liftoff! https://t.co/fFym4qt9lr,2737,0,0,0,1,2023-04-28 22:15:57+00:00,0,,44
RT @SpaceX: Falcon 9’s first stage has landed on the Just Read the Instructions droneship https://t.co/b5sqIuan0Y,3611,0,0,0,2,2023-04-28 22:27:27+00:00,0,,113
RT @SpaceX: Falcon 9 went vertical early this morning on SLC-40 ahead of today’s targeted launch of the @SES_Satellites O3b mPOWER mission…,1672,0,0,0,,2023-04-28 16:01:15+00:00,0,,139
"RT @SpaceX: Two Falcons on two SpaceX pads in Florida. If the weather cooperates, launch windows open 2+ hours apart for these two missions…",2401,0,0,0,2,2023-04-28 21:10:43+00:00,0,,140
RT @SpaceX: Falcon 9’s first stage has landed on the Of Course I Still Love You droneship https://t.co/J16ymBsfwc,3579,0,0,0,6,2023-04-27 15:23:11+00:00,0,,113
RT @TwitterSafety: Transparency is fundamental to everything we do at Twitter. As we review our approach to transparency reporting for the…,2251,0,0,0,8,2023-04-25 20:26:44+00:00,0,,139
RT @SpaceX: Liftoff! https://t.co/n3xGC0THqp,2743,0,0,0,6,2023-04-27 15:23:06+00:00,0,,44
"RT @EdKrassen: Given the moves by Fox and CNN news today with the firings of Don Lemon and Tucker Carlson, I think what we have is mainstre…",1376,0,0,0,62,2023-04-24 22:29:02+00:00,0,,140
"RT @SpaceX: Last night’s storm in Florida produced hail, tornadoes, and lightning. Following this strike on the tower at 39A, teams perform…",2865,0,0,0,1,2023-04-28 15:21:20+00:00,0,,140
RT @SpaceX: More photos from the first flight test of a fully integrated Starship and Super Heavy rocket https://t.co/tnd6Vkw5uR,6451,0,0,0,57,2023-04-23 15:52:05+00:00,0,,128
"RT @Tesla: Every vehicle we sell, battery we install &amp; solar panel we add moves the needle in the direction of a sustainable future.

Thank…",4203,0,0,0,19,2023-04-22 15:43:51+00:00,0,,144
"RT @Twitter: Creators can now sign up and earn a living directly on Twitter in the EU, UK, and EEA.

Tap on “Monetization” in settings to a…",2653,0,0,0,14,2023-04-21 23:47:08+00:00,0,,140
RT @CommunityNotes: More Community Notes! Today’s new algorithm update boosts the number of Helpful notes by 10%+. It builds on last week’s…,1048,0,0,0,11,2023-04-21 21:05:11+00:00,0,,140
"RT @NASAAstrobio: In a short time, @NASAWebb has revealed new info about the composition &amp; atmospheres of @NASAExoplanets, while continuing…",1546,0,0,0,5,2023-04-20 21:46:21+00:00,0,,144
RT @SpaceX: First fully integrated Starship lifting off for the first time! https://t.co/FlK3Rbgvmi,14612,0,0,0,28,2023-04-20 17:12:36+00:00,0,,99
RT @SpaceX: Liftoff of Starship! https://t.co/4t8mRP37Gp,27152,0,0,0,41,2023-04-20 13:54:05+00:00,0,,56
RT @SpaceX: Liftoff from Starbase https://t.co/rgpc2XO7Z9,11681,0,0,0,73,2023-04-20 17:12:24+00:00,0,,57
RT @SpaceX: The Starship team is go for prop load; team is keeping an eye on the weather → https://t.co/bJFjLCiTbK https://t.co/oNNewQfeYT,3870,0,0,0,94,2023-04-20 12:39:02+00:00,0,,138
RT @SpaceX: Falcon 9’s first stage has landed on the A Shortfall of Gravitas droneship https://t.co/0AeVWNBP3t,4367,0,0,0,18,2023-04-19 14:42:20+00:00,0,,110
RT @SpaceX: Liftoff! https://t.co/G967Qn865f,5832,0,0,0,19,2023-04-19 14:33:43+00:00,0,,44
"RT @GailAlfarATX: FIRST STARSHIP LAUNCH.
3 PEOPLE  SHARE THEIR EXPERIENCES.

(April 22, 2023) S. Padre Island, Texas

I wanted to write abo…",2866,0,0,0,27,2023-04-23 05:32:31+00:00,0,,140
RT @SpaceX: Watch Falcon 9 launch 21 Starlink satellites to orbit → https://t.co/bJFjLCiTbK https://t.co/yFnnLe2tzj,2774,0,0,0,18,2023-04-19 14:27:20+00:00,0,,115
"RT @SpaceX: Boats of all sizes can now get high-speed connectivity on waters all around the world, including lakes, seas, and oceans. New S…",2835,0,0,0,93,2023-04-19 03:13:08+00:00,0,,140
RT @SpaceX: Starship at sunset https://t.co/X7FZE8A20G,5981,0,0,0,27,2023-04-20 04:13:55+00:00,0,,54
RT @Tesla: Tesla Q1 Earnings Call and Q&amp;A → https://t.co/THWUwxgvYT,2193,0,0,0,47,2023-04-18 18:51:56+00:00,0,,71
"RT @SpaceX: Teams are working towards Thursday, April 20 for the first flight test of a fully integrated Starship and Super Heavy rocket →…",10563,0,0,0,34,2023-04-17 22:54:29+00:00,0,,139
RT @TwitterSafety: We will continue to remove illegal content and suspend bad actors from our platform. We’re committed to increasing trans…,1804,0,0,0,14,2023-04-17 16:45:13+00:00,0,,140
"RT @TwitterSafety: We may get it wrong occasionally, so authors will be able to submit feedback on the label if they think we incorrectly l…",1390,0,0,0,9,2023-04-17 16:45:11+00:00,0,,140
"RT @TwitterSafety: We’re adding more transparency to the enforcement actions we take on Tweets. As a first step, soon you’ll start to see l…",1878,0,0,0,5,2023-04-17 16:45:03+00:00,0,,140
"RT @SpaceX: As we venture into new territory, we continue to appreciate all of the support and encouragement we have received from those wh…",2485,0,0,0,5,2023-04-17 11:53:11+00:00,0,,140
RT @SpaceX: The Starship team is go for prop load. Now targeting 8:20 a.m. CT→ https://t.co/bJFjLCiTbK https://t.co/8oRkmzwRRf,7103,0,0,0,9,2023-04-17 11:53:07+00:00,0,,126
RT @TwitterSafety: These actions will be taken at a tweet level only and will not affect a user’s account. Restricting the reach of Tweets…,1107,0,0,0,7,2023-04-17 16:45:07+00:00,0,,139
RT @SpaceX: T-12 hours until the first flight test of a fully integrated Starship and Super Heavy rocket; targeting ~8:00 a.m. CT for lifto…,8253,0,0,0,6,2023-04-17 01:12:05+00:00,0,,140
RT @SpaceX: Starship's flight test window opens at 7:00 a.m. CT tomorrow; a live webcast will begin ~45 minutes before liftoff → https://t.…,5308,0,0,0,8,2023-04-16 22:23:56+00:00,0,,140
RT @SpaceX: Dragon’s four main parachutes have deployed,805,0,0,0,11,2023-04-15 21:00:11+00:00,0,,55
RT @SpaceX: Dragon’s trunk has separated and the de-orbit burn is underway,825,0,0,0,9,2023-04-15 20:09:51+00:00,0,,74
RT @SpaceX: Teams are completing final checkouts and reviews ahead of Starship’s first flight test attempt; weather is looking pretty good…,4935,0,0,0,17,2023-04-16 14:09:37+00:00,0,,139
RT @SpaceX: Falcon 9 launches SpaceX’s seventh dedicated rideshare mission https://t.co/p3pPQsz2X3,2152,0,0,0,8,2023-04-15 15:04:12+00:00,0,,98
"RT @NASA: LIVE: @SpaceX's #CRS27 cargo mission is scheduled to undock from the @Space_Station at 11:05am ET (1505 UTC) today.

Learn more a…",1871,0,0,0,13,2023-04-15 16:51:16+00:00,0,,140
RT @SpaceX: Liftoff! https://t.co/oDuGFqoiDL,2294,0,0,0,18,2023-04-15 06:56:13+00:00,0,,44
RT @SpaceX: Starship fully stacked at Starbase https://t.co/UW4V3ZRcLR,5836,0,0,0,9,2023-04-15 23:06:17+00:00,0,,70
RT @SpaceX: Stage separation confirmed https://t.co/VKoLzjzVv2,1795,0,0,0,17,2023-04-15 06:56:23+00:00,0,,62
RT @Tesla: Tesla Mobile Connector lets you charge your Tesla anywhere there’s a power outlet https://t.co/zzYA8tlsJM,2741,0,0,0,15,2023-04-15 05:29:35+00:00,0,,116
RT @Tesla: Minimal maintenance = less $ vs comparable ICE vehicles https://t.co/hAGV3jxABw,2232,0,0,0,15,2023-04-15 05:29:27+00:00,0,,90
"RT @TitterDaily: NEWS: Verified Organizations are now available globally.

Subscription includes features
-  Premium Support, 
- Impersonat…",980,0,0,0,15,2023-04-15 00:02:23+00:00,0,,140
"RT @CommunityNotes: It also means that people who consistently write not helpful notes will more quickly have writing ability locked, and h…",557,0,0,0,15,2023-04-14 23:43:46+00:00,0,,140
RT @SpaceX: New T-0 of 11:48 p.m. PT for tonight’s launch of Transporter-7; weather is looking good for liftoff,686,0,0,0,17,2023-04-15 05:28:56+00:00,0,,111
RT @CommunityNotes: We’re rolling out an update that better identifies notes that are broadly found not helpful. This boosts the average qu…,619,0,0,0,9,2023-04-14 23:43:32+00:00,0,,140
"RT @SpaceX: After 30 days docked to the @space_station, the Dragon spacecraft supporting SpaceX’s 27th commercial resupply mission for @NAS…",1941,0,0,0,6,2023-04-14 19:46:53+00:00,0,,140
RT @SpaceX: Watch Falcon 9 launch 51 spacecraft to orbit → https://t.co/bJFjLCiTbK https://t.co/GcSXWaBXcJ,2033,0,0,0,8,2023-04-14 06:39:36+00:00,0,,106
"RT @TwitterWrite: We’re making improvements to the writing and reading experience on Twitter! Starting today, Twitter now supports Tweets u…",2136,0,0,0,85,2023-04-14 01:25:15+00:00,0,,140
RT @TexasLindsay_: @elonmusk @zerohedge PBS begging on twitter over the years to have people support their federal funding. https://t.co/WQ…,2932,0,0,0,9,2023-04-13 03:54:33+00:00,0,,140
RT @SpaceX: Starship at sunrise https://t.co/iYfOTcUtPm,4230,0,0,0,6,2023-04-12 16:52:34+00:00,0,,55
RT @SpaceX: Starlink ahora está disponible en El Salvador → https://t.co/slZbTmZmAt,2918,0,0,0,7,2023-04-12 21:16:19+00:00,0,,83
RT @__SeriousGemini: question of the year tbh https://t.co/1Hk1zSYH1N,2717,0,0,0,25,2023-04-12 07:43:01+00:00,0,,69
"RT @SpaceX: Teams are focused on launch readiness ahead of Starship’s first integrated flight test as soon as next week, pending regulatory…",5314,0,0,0,8,2023-04-11 19:57:52+00:00,0,,140
RT @SpaceX: Falcon Heavy in the hangar at Launch Complex 39A https://t.co/7la68mjfVD,3057,0,0,0,31,2023-04-11 18:26:22+00:00,0,,84
RT @TeslaCharging: 45k Superchargers around the world — and counting https://t.co/DkVMdk8Cre,2058,0,0,0,12,2023-04-10 03:18:15+00:00,0,,92
RT @TitterDaily: NEWS: Fmr President Obama gets an affiliate badge on Twitter 👀 https://t.co/Wv81tRd8lY,1831,0,0,0,1,2023-04-08 01:01:50+00:00,0,,103
RT @SpaceX: Falcon 9 launches @INTELSAT IS-40e to orbit https://t.co/yOukGyz9GJ,2975,0,0,0,3,2023-04-07 16:09:07+00:00,0,,79
RT @SpaceX: Deployment of @Intelsat IS-40e confirmed https://t.co/LSKxNia9R7,2806,0,0,0,4,2023-04-07 05:40:13+00:00,0,,76
RT @SpaceX: Falcon 9’s first stage has landed on the A Shortfall of Gravitas droneship https://t.co/dThsFpG0xL,2324,0,0,0,3,2023-04-07 04:47:49+00:00,0,,110
RT @SpaceX: Liftoff! https://t.co/rz5nqXReDC,2308,0,0,0,4,2023-04-07 04:46:15+00:00,0,,44
"RT @CommunityNotes: ¡Hola 🇲🇽 y 🇪🇸! ¡Oi 🇵🇹! Welcome to all the new contributors in Mexico, Spain and Portugal - we're glad to have you here.",831,0,0,0,6,2023-04-07 03:26:41+00:00,0,,139
RT @SpaceX: Falcon 9’s first stage has landed on Landing Zone 4 https://t.co/BLWjuHjSOj,3216,0,0,0,57,2023-04-02 19:49:11+00:00,0,,87
RT @SpaceX: Liftoff! https://t.co/5c215blpg7,3282,0,0,0,49,2023-04-02 19:49:09+00:00,0,,44
"RT @Tesla: In Q1, we produced over 440k vehicles &amp; delivered over 422k vehicles → https://t.co/BNCUpVjHEj",2420,0,0,0,78,2023-04-02 19:48:29+00:00,0,,109
"RT @tesla_europe: Brewed for cyborgs, made by humans—Giga Bier now available → https://t.co/5IBX8ymKa4 https://t.co/R3vYgqKrx7",1776,0,0,0,18,2023-03-31 08:25:00+00:00,0,,126
RT @SpaceX: Falcon 9’s first stage has landed on the Just Read the Instructions droneship https://t.co/BeO1VrgvOe,3048,0,0,0,22,2023-03-29 22:56:17+00:00,0,,113
RT @SpaceX: Liftoff! https://t.co/92i7ApdDfz,2733,0,0,0,20,2023-03-29 22:56:14+00:00,0,,44
RT @SpaceX: Starlink ahora disponible en Ecuador → https://t.co/5suNxFvtEH,2026,0,0,0,25,2023-03-29 22:56:06+00:00,0,,74
RT @SpaceX: Falcon 9’s first stage has landed on the A Shortfall of Gravitas droneship https://t.co/34f8zYCKbz,3359,0,0,0,32,2023-03-24 22:37:19+00:00,0,,110
RT @SpaceX: Liftoff! https://t.co/QJUch6L6QQ,2632,0,0,0,20,2023-03-24 22:37:14+00:00,0,,44
RT @SpaceX: Starlink is now available in Haiti → https://t.co/slZbTmYOKV,2446,0,0,0,21,2023-03-23 00:10:10+00:00,0,,72
RT @SpaceX: View from the second stage following last week's launch of SES-18 and SES-19 to a geosynchronous transfer orbit https://t.co/Gb…,5392,0,0,0,24,2023-03-20 23:02:23+00:00,0,,140
RT @tesla_europe: 🛝 at Giga Berlin 😎 https://t.co/BaHn3ALcyO,2060,0,0,0,20,2023-03-18 11:17:08+00:00,0,,60
RT @Tesla: Ultra Red https://t.co/Hwx4KQY2Wk,3837,0,0,0,33,2023-03-16 19:35:46+00:00,0,,44
"RT @Tesla: Tesla Master Plan, Part 3 → https://t.co/3E69ytIzYH",3868,0,0,0,9,2023-04-06 04:21:17+00:00,0,,62
RT @SpaceX: Falcon 9 launches Dragon to the @space_station https://t.co/mGKZYW0pEa,2808,0,0,0,12,2023-03-15 03:41:43+00:00,0,,82
"RT @SpaceX: Dragon separation confirmed; autonomous docking with the @space_station on Thursday, March 16 at ~7:52 a.m. ET https://t.co/f46…",1712,0,0,0,13,2023-03-15 01:12:19+00:00,0,,140
"RT @tesla_europe: Regenerative braking turns our motors into generators, converting kinetic energy into electricity—recharging your Tesla's…",1743,0,0,0,76,2023-03-13 20:23:24+00:00,0,,140
RT @Space_Station: The hatch is now closed between the @SpaceX Dragon Endurance spacecraft and the space station as the crew prepares for u…,1941,0,0,0,25,2023-03-11 05:49:20+00:00,0,,140
RT @Space_Station: Crew-5 is returning to Earth after undocking from the station in the @SpaceX Dragon Endurance at 2:20am ET. @NASA TV cov…,2601,0,0,0,29,2023-03-11 08:07:31+00:00,0,,140
RT @SpaceX: Watch Dragon and Crew-5 return to Earth → https://t.co/bJFjLCiTbK https://t.co/BKA0lxCI1f,2330,0,0,0,23,2023-03-12 01:10:40+00:00,0,,101
"RT @TwitterSafety: We recently partnered with @Sprinklr for an independent assessment of hate speech on Twitter, which we’ve been sharing d…",2316,0,0,0,23,2023-03-21 21:41:46+00:00,0,,140
"RT @SpaceX: Falcon 9 launches 40 @OneWeb satellites to orbit, first stage booster returns to Earth https://t.co/z7ReK0lfmH",2718,0,0,0,12,2023-03-09 22:51:22+00:00,0,,122
RT @Teslaconomics: Twitter will be the place where world participants go to find the truth with the least amount of error. @elonmusk https:…,5100,0,0,0,13,2023-03-08 00:20:55+00:00,0,,140
RT @nypost: Footage shows Capitol cop Brian Sicknick uninjured on Jan. 6 https://t.co/6IKF1l3MLv https://t.co/MwBtj6pQ77,11355,0,0,0,19,2023-03-07 16:43:37+00:00,0,,120
RT @nypost: Today's cover: Jan. 6 footage shows Capitol cops escorting QAnon Shaman to Senate floor https://t.co/3KjImd8uoA https://t.co/ei…,19217,0,0,0,19,2023-03-07 16:35:17+00:00,0,,140
"RT @greg_price11: 🚨BREAKING: Never before seen video of January 6 shows Jacob Chansley, the QAnon Shaman, being led through the Capitol by…",66811,0,0,0,192,2023-03-07 07:41:56+00:00,0,,139
RT @SpaceX: More pics of Dragon and Crew-6 approaching the @space_station this morning https://t.co/G06pguu9No,3063,0,0,0,35,2023-03-03 18:39:23+00:00,0,,110
RT @SpaceX: Liftoff of Crew-6! https://t.co/BucEYeIIFe,4752,0,0,0,26,2023-03-02 05:37:07+00:00,0,,54
"RT @GailAlfarATX: “We don’t want to be one of those lame, one-planet, civilizations, please!!” - @elonmusk today live on Morgan Stanley Con…",1761,0,0,0,26,2023-03-07 22:30:24+00:00,0,,140
"RT @NASA: Rocket fueling has started and all systems remain GO for launch.

NASA’s @SpaceX #Crew6 mission is set to lift off at 12:34am ET…",2041,0,0,0,9,2023-03-02 05:30:43+00:00,0,,139
RT @SpaceX: Crew-6 is go for launch https://t.co/GEm1MZJIAt,3552,0,0,0,13,2023-03-02 05:24:35+00:00,0,,59
RT @SpaceX: Watch Falcon 9 launch Dragon and Crew-6 to the @space_station → https://t.co/bJFjLCiTbK https://t.co/BBhSqwLqDq,2181,0,0,0,15,2023-03-02 05:24:30+00:00,0,,123
"RT @NASA: Go for launch!

Watch #Crew6 blast off to the @Space_Station in @SpaceX's Dragon Endeavour spacecraft. The upcoming launch attemp…",2881,0,0,0,7,2023-03-02 02:10:45+00:00,0,,140
"RT @Tesla: Tesla’s purpose is to accelerate the world’s transition to sustainable energy 

Today, we’re unveiling Master Plan 3—the path to…",3434,0,0,0,13,2023-03-01 21:58:52+00:00,0,,140
RT @Tesla: We produced our 4 millionth vehicle at Giga Texas today ✌ https://t.co/YMxb4zX5WB,4252,0,0,0,22,2023-03-01 23:42:50+00:00,0,,92
RT @Tesla: Tesla Investor Day streaming live on Twitter &amp; YouTube at 3pm CT tomorrow,2612,0,0,0,30,2023-02-28 19:28:04+00:00,0,,88
RT @SpaceX: Liftoff! https://t.co/OSWplR75Dg,3488,0,0,0,21,2023-02-27 23:15:07+00:00,0,,44
RT @SpaceX: Falcon 9 launches 21  second-generation Starlink satellites to orbit https://t.co/dpBSeBVWtk,3632,0,0,0,10,2023-02-28 02:22:51+00:00,0,,104
RT @SpaceX: Watch Falcon 9 launch 21 Starlink V2 Mini satellites to orbit → https://t.co/bJFjLCiTbK  https://t.co/nAvuiqqLma,2095,0,0,0,16,2023-02-27 23:14:53+00:00,0,,124
RT @SpaceX: Sunset at the pad https://t.co/K0MUpYc6sM,3281,0,0,0,9,2023-02-27 03:47:54+00:00,0,,53
"RT @SpaceX: Among other enhancements, V2 minis are equipped with new argon Hall thrusters for on orbit maneuvering https://t.co/4G5nI3zsyX",2336,0,0,0,7,2023-02-26 17:39:47+00:00,0,,138
RT @Jason: BASED SNL https://t.co/qlS0cREmuV,10143,0,0,0,616,2023-02-26 07:32:41+00:00,0,,44
RT @SpaceX: We call them “V2 Mini”. They represent a step forward in Starlink capability https://t.co/EFVpLFcz7n,2781,0,0,0,4,2023-02-26 17:39:44+00:00,0,,112
RT @SpaceX: https://t.co/icnr9JtmSl,3408,0,0,0,16,2023-02-24 23:19:44+00:00,0,,35
RT @Tesla: Just another day at the office 😎 https://t.co/QVFdPQkzS2,2995,0,0,0,11,2023-02-24 23:19:26+00:00,0,,67
"RT @SpaceX: Crew-6, SpaceX, and @NASA completed a full rehearsal of launch day activities https://t.co/PSdijAQTFx",2664,0,0,0,23,2023-02-24 19:11:49+00:00,0,,113
RT @SpaceX: Falcon 9 and Dragon rolling out of the hangar at Launch Complex 39A https://t.co/juR7ZYu6pR,2526,0,0,0,7,2023-02-23 05:56:30+00:00,0,,103
"RT @Tesla: In 2022, we grew to 47k direct employees &amp; $5B of capital investment in California. 
 
Today, we’re continuing our investment in…",1887,0,0,0,9,2023-02-23 03:41:29+00:00,0,,144
RT @Tesla: Engineering HQ opening streaming live on Twitter at 7pm PT,1126,0,0,0,34,2023-02-23 02:28:43+00:00,0,,69
RT @Tesla: California Engineering HQ—Remarks by Gov. Newsom/Elon Musk https://t.co/DMoY7TYK5O,3014,0,0,0,10,2023-02-22 19:41:18+00:00,0,,93
RT @SpaceX: Available na ngayon ang Starlink sa Pilipinas → https://t.co/slZbTmZmAt https://t.co/4pl3isvnYX,2743,0,0,0,12,2023-02-22 02:42:08+00:00,0,,107
RT @SpaceX: Crew-6 Dragon arrives at LC-39A ahead of flight https://t.co/QhAKqPFl6t,2652,0,0,0,22,2023-02-21 20:07:27+00:00,0,,83
